tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12478,ONT,JFK,2510,261,224.00,B6,0.8290,218.16,B6,0.8290,218.16,,,202311389112478ONTJFK
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12953,ONT,LGA,2510,77,247.84,AA,0.3939,258.31,WN,0.3218,209.24,,,202311389112953ONTLGA
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,15070,ONT,SWF,2510,0,173.00,F9,1.0000,173.00,F9,1.0000,173.00,,,202311389115070ONTSWF
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,11618,SNA,EWR,2510,536,352.07,UA,0.9318,351.55,AA,0.0309,337.25,,,202311490811618SNAEWR
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12197,SNA,HPN,2510,10,277.59,DL,0.3708,278.54,AA,0.2584,262.46,,,202311490812197SNAHPN
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12478,SNA,JFK,2510,200,443.79,AA,0.8231,462.81,B6,0.1059,350.96,,,202311490812478SNAJFK
Table1a,2023,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12953,SNA,LGA,2510,65,307.57,DL,0.2560,370.63,WN,0.2045,234.34,,,202311490812953SNALGA
Table1a,2023,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",10800,11884,BUR,GEG,962,75,229.58,WN,0.7869,215.86,WN,0.7869,215.86,,,202311080011884BURGEG
Table1a,2023,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12892,11884,LAX,GEG,962,309,234.97,AS,0.4451,204.11,WN,0.1498,202.83,,,202311289211884LAXGEG
Table1a,2023,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12954,11884,LGB,GEG,962,35,198.70,WN,0.9167,184.89,WN,0.9167,184.89,,,202311295411884LGBGEG
Table1a,2023,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",13891,11884,ONT,GEG,962,96,227.21,WN,0.5726,194.98,WN,0.5726,194.98,,,202311389111884ONTGEG
Table1a,2023,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",14908,11884,SNA,GEG,962,193,198.77,WN,0.4409,176.27,G4,0.1546,93.06,,,202311490811884SNAGEG
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10800,13796,BUR,OAK,372,978,156.22,WN,0.9978,156.29,WN,0.9978,156.29,,,202311080013796BUROAK
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10800,14771,BUR,SFO,372,719,159.95,WN,0.6778,145.18,WN,0.6778,145.18,,,202311080014771BURSFO
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10800,14831,BUR,SJC,372,789,151.97,WN,0.9997,151.99,WN,0.9997,151.99,,,202311080014831BURSJC
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,13796,LAX,OAK,372,1435,121.74,WN,0.7937,119.65,WN,0.7937,119.65,,,202311289213796LAXOAK
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14771,LAX,SFO,372,3638,143.89,AS,0.2561,130.90,WN,0.1631,114.20,,,202311289214771LAXSFO
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,372,1453,129.74,WN,0.5005,118.60,WN,0.5005,118.60,,,202311289214831LAXSJC
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,13796,LGB,OAK,372,568,137.27,WN,0.9945,137.33,WN,0.9945,137.33,,,202311295413796LGBOAK
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,14771,LGB,SFO,372,5,110.56,WN,0.9268,108.29,WN,0.9268,108.29,,,202311295414771LGBSFO
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,14831,LGB,SJC,372,384,127.47,WN,0.9957,127.50,WN,0.9957,127.50,,,202311295414831LGBSJC
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,13796,ONT,OAK,372,552,157.63,WN,0.9934,157.82,WN,0.9934,157.82,,,202311389113796ONTOAK
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,14771,ONT,SFO,372,230,172.85,UA,0.8684,183.09,F9,0.0939,82.53,,,202311389114771ONTSFO
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,14831,ONT,SJC,372,494,156.84,WN,0.9971,156.69,WN,0.9971,156.69,,,202311389114831ONTSJC
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,13796,SNA,OAK,372,1093,156.96,WN,0.8799,165.19,NK,0.1122,92.53,,,202311490813796SNAOAK
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,14771,SNA,SFO,372,1079,196.84,AS,0.5713,178.83,AS,0.5713,178.83,,,202311490814771SNASFO
Table1a,2023,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,14831,SNA,SJC,372,1109,172.57,WN,0.9939,172.58,WN,0.9939,172.58,,,202311490814831SNASJC
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10800,11697,BUR,FLL,2343,13,260.14,WN,0.5000,221.01,WN,0.5000,221.01,,,202311080011697BURFLL
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10800,13303,BUR,MIA,2343,14,275.95,AA,0.5410,298.52,WN,0.3033,275.72,,,202311080013303BURMIA
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,11697,LAX,FLL,2343,1792,293.66,B6,0.4152,364.05,NK,0.1599,121.99,,,202311289211697LAXFLL
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,13303,LAX,MIA,2343,2235,367.11,AA,0.6235,398.57,B6,0.2245,308.34,,,202311289213303LAXMIA
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12954,11697,LGB,FLL,2343,14,200.86,WN,0.9919,198.86,WN,0.9919,198.86,,,202311295411697LGBFLL
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12954,13303,LGB,MIA,2343,12,230.88,WN,0.8302,207.56,WN,0.8302,207.56,,,202311295413303LGBMIA
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13891,11697,ONT,FLL,2343,43,339.66,AA,0.3802,332.32,WN,0.2917,256.82,,,202311389111697ONTFLL
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13891,13303,ONT,MIA,2343,53,319.97,AA,0.4489,355.16,F9,0.1002,109.77,,,202311389113303ONTMIA
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14908,11697,SNA,FLL,2343,87,341.05,AA,0.3215,423.58,WN,0.1525,257.61,,,202311490811697SNAFLL
Table1a,2023,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14908,13303,SNA,MIA,2343,79,364.07,AA,0.5148,383.21,WN,0.1336,186.95,,,202311490813303SNAMIA
Table1a,2023,1,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",10800,14730,BUR,SDF,1843,13,335.42,AA,0.4138,392.88,NK,0.1638,162.87,,,202311080014730BURSDF
Table1a,2023,1,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12892,14730,LAX,SDF,1843,258,213.25,NK,0.6466,112.89,NK,0.6466,112.89,,,202311289214730LAXSDF
Table1a,2023,1,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12954,14730,LGB,SDF,1843,8,328.16,WN,0.9565,318.22,AA,0.0145,231.00,,,202311295414730LGBSDF
Table1a,2023,1,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",13891,14730,ONT,SDF,1843,35,373.86,AA,0.3438,390.61,WN,0.2839,304.77,,,202311389114730ONTSDF
Table1a,2023,1,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",14908,14730,SNA,SDF,1843,49,359.28,AA,0.4624,399.30,WN,0.1595,300.21,,,202311490814730SNASDF
Table1a,2023,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",10800,14893,BUR,SMF,404,965,150.65,WN,0.9938,150.65,WN,0.9938,150.65,,,202311080014893BURSMF
Table1a,2023,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12892,14893,LAX,SMF,404,1007,166.34,WN,0.6684,149.26,WN,0.6684,149.26,,,202311289214893LAXSMF
Table1a,2023,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12954,14893,LGB,SMF,404,715,134.64,WN,0.9918,134.57,WN,0.9918,134.57,,,202311295414893LGBSMF
Table1a,2023,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",13891,14893,ONT,SMF,404,808,164.03,WN,0.9927,163.82,WN,0.9927,163.82,,,202311389114893ONTSMF
Table1a,2023,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",14908,14893,SNA,SMF,404,1037,174.28,WN,0.9712,175.26,NK,0.0161,95.01,,,202311490814893SNASMF
Table1a,2023,1,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10800,15304,BUR,TPA,2158,34,274.51,WN,0.4822,239.99,WN,0.4822,239.99,,,202311080015304BURTPA
Table1a,2023,1,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12892,15304,LAX,TPA,2158,889,311.91,DL,0.4442,354.29,AA,0.2225,294.86,,,202311289215304LAXTPA
Table1a,2023,1,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12954,15304,LGB,TPA,2158,29,239.45,WN,0.9070,224.53,WN,0.9070,224.53,,,202311295415304LGBTPA
Table1a,2023,1,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13891,15304,ONT,TPA,2158,97,276.11,AA,0.3483,333.13,F9,0.2023,105.36,,,202311389115304ONTTPA
Table1a,2023,1,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14908,15304,SNA,TPA,2158,135,313.57,AA,0.3820,378.35,F9,0.1015,104.35,,,202311490815304SNATPA
Table1a,2023,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",10800,14683,BUR,SAT,1211,49,264.20,WN,0.5982,258.59,WN,0.5982,258.59,,,202311080014683BURSAT
Table1a,2023,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12892,14683,LAX,SAT,1211,558,263.07,AA,0.3392,269.12,WN,0.2805,225.51,,,202311289214683LAXSAT
Table1a,2023,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12954,14683,LGB,SAT,1211,25,239.91,WN,0.7200,234.62,AA,0.2267,227.10,,,202311295414683LGBSAT
Table1a,2023,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",13891,14683,ONT,SAT,1211,103,260.46,WN,0.4634,240.76,WN,0.4634,240.76,,,202311389114683ONTSAT
Table1a,2023,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",14908,14683,SNA,SAT,1211,119,268.13,WN,0.4143,242.12,WN,0.4143,242.12,,,202311490814683SNASAT
Table1a,2023,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",10800,13244,BUR,MEM,1619,10,364.05,AA,0.4302,394.45,WN,0.3488,289.06,,,202311080013244BURMEM
Table1a,2023,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12892,13244,LAX,MEM,1619,390,239.00,DL,0.3968,292.04,G4,0.2603,117.24,,,202311289213244LAXMEM
Table1a,2023,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12954,13244,LGB,MEM,1619,10,193.01,WN,0.7283,186.31,WN,0.7283,186.31,,,202311295413244LGBMEM
Table1a,2023,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",13891,13244,ONT,MEM,1619,31,334.30,AA,0.4657,412.98,F9,0.1913,98.38,,,202311389113244ONTMEM
Table1a,2023,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",14908,13244,SNA,MEM,1619,58,266.11,AA,0.5106,285.76,UA,0.1965,260.90,,,202311490813244SNAMEM
Table1a,2023,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",10800,13264,BUR,MFR,659,55,126.02,XP,0.8313,91.29,XP,0.8313,91.29,,,202311080013264BURMFR
Table1a,2023,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12892,13264,LAX,MFR,659,98,220.47,AS,0.5612,199.00,AS,0.5612,199.00,,,202311289213264LAXMFR
Table1a,2023,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12954,13264,LGB,MFR,659,1,313.25,AA,0.7500,235.67,AA,0.7500,235.67,,,202311295413264LGBMFR
Table1a,2023,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",13891,13264,ONT,MFR,659,20,274.94,DL,0.6089,259.75,DL,0.6089,259.75,,,202311389113264ONTMFR
Table1a,2023,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",14908,13264,SNA,MFR,659,44,258.88,UA,0.4405,279.06,AA,0.1139,216.92,,,202311490813264SNAMFR
Table1a,2023,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",10800,13871,BUR,OMA,1330,29,259.02,WN,0.7315,242.06,WN,0.7315,242.06,,,202311080013871BUROMA
Table1a,2023,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12892,13871,LAX,OMA,1330,229,245.29,AA,0.4088,290.19,G4,0.1142,108.02,,,202311289213871LAXOMA
Table1a,2023,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12954,13871,LGB,OMA,1330,20,228.01,WN,0.9274,223.10,WN,0.9274,223.10,,,202311295413871LGBOMA
Table1a,2023,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",13891,13871,ONT,OMA,1330,44,253.25,WN,0.5416,236.20,WN,0.5416,236.20,,,202311389113871ONTOMA
Table1a,2023,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",14908,13871,SNA,OMA,1330,83,251.57,WN,0.4440,232.15,WN,0.4440,232.15,,,202311490813871SNAOMA
Table1a,2023,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",10800,13342,BUR,MKE,1756,27,297.83,WN,0.7250,302.59,WN,0.7250,302.59,,,202311080013342BURMKE
Table1a,2023,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12892,13342,LAX,MKE,1756,154,301.97,DL,0.2518,389.67,WN,0.2424,250.01,,,202311289213342LAXMKE
Table1a,2023,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12954,13342,LGB,MKE,1756,16,256.88,WN,0.9650,257.01,WN,0.9650,257.01,,,202311295413342LGBMKE
Table1a,2023,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",13891,13342,ONT,MKE,1756,32,337.12,WN,0.3993,298.55,WN,0.3993,298.55,,,202311389113342ONTMKE
Table1a,2023,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",14908,13342,SNA,MKE,1756,75,291.41,WN,0.4387,274.43,WN,0.4387,274.43,,,202311490813342SNAMKE
Table1a,2023,1,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",10800,13495,BUR,MSY,1670,25,308.80,WN,0.5833,276.10,WN,0.5833,276.10,,,202311080013495BURMSY
Table1a,2023,1,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12892,13495,LAX,MSY,1670,1048,274.37,DL,0.4582,330.97,NK,0.2327,151.32,,,202311289213495LAXMSY
Table1a,2023,1,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12954,13495,LGB,MSY,1670,38,239.02,WN,0.9705,238.39,WN,0.9705,238.39,,,202311295413495LGBMSY
Table1a,2023,1,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",13891,13495,ONT,MSY,1670,78,307.31,WN,0.3948,289.21,WN,0.3948,289.21,,,202311389113495ONTMSY
Table1a,2023,1,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",14908,13495,SNA,MSY,1670,106,306.63,UA,0.3543,291.92,WN,0.2568,270.46,,,202311490813495SNAMSY
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10800,13931,BUR,ORF,2371,4,505.42,AA,0.4359,608.53,WN,0.2564,389.05,,,202311080013931BURORF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10800,14098,BUR,PHF,2371,0,413.50,AA,1.0000,413.50,AA,1.0000,413.50,,,202311080014098BURPHF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,13931,LAX,ORF,2371,167,370.41,AA,0.3311,366.01,UA,0.2965,346.62,,,202311289213931LAXORF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,14098,LAX,PHF,2371,9,397.57,AA,0.9762,401.14,AA,0.9762,401.14,,,202311289214098LAXPHF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12954,13931,LGB,ORF,2371,3,310.04,WN,0.9583,309.00,WN,0.9583,309.00,,,202311295413931LGBORF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13891,13931,ONT,ORF,2371,44,343.31,AA,0.3747,340.22,WN,0.1089,293.23,,,202311389113931ONTORF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13891,14098,ONT,PHF,2371,0,523.00,AA,1.0000,523.00,AA,1.0000,523.00,,,202311389114098ONTPHF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14908,13931,SNA,ORF,2371,38,378.91,AA,0.3855,427.68,UA,0.2638,312.34,,,202311490813931SNAORF
Table1a,2023,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14908,14098,SNA,PHF,2371,0,1018.00,AA,1.0000,1018.00,AA,1.0000,1018.00,,,202311490814098SNAPHF
Table1a,2023,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",10800,13851,BUR,OKC,1187,35,286.58,WN,0.6329,280.34,WN,0.6329,280.34,,,202311080013851BUROKC
Table1a,2023,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12892,13851,LAX,OKC,1187,209,331.58,AA,0.7111,345.12,WN,0.1360,256.52,,,202311289213851LAXOKC
Table1a,2023,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12954,13851,LGB,OKC,1187,20,267.91,WN,0.8371,251.23,WN,0.8371,251.23,,,202311295413851LGBOKC
Table1a,2023,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",13891,13851,ONT,OKC,1187,62,268.36,WN,0.5306,248.79,WN,0.5306,248.79,,,202311389113851ONTOKC
Table1a,2023,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",14908,13851,SNA,OKC,1187,69,287.96,WN,0.4573,264.72,WN,0.4573,264.72,,,202311490813851SNAOKC
Table1a,2023,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10800,14027,BUR,PBI,2330,4,423.72,AA,1.0000,423.72,AA,1.0000,423.72,,,202311080014027BURPBI
Table1a,2023,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12892,14027,LAX,PBI,2330,199,390.42,B6,0.5780,380.35,AA,0.1828,344.04,,,202311289214027LAXPBI
Table1a,2023,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12954,14027,LGB,PBI,2330,0,307.33,AA,1.0000,307.33,AA,1.0000,307.33,,,202311295414027LGBPBI
Table1a,2023,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13891,14027,ONT,PBI,2330,21,356.55,AA,0.5156,359.99,DL,0.4635,335.35,,,202311389114027ONTPBI
Table1a,2023,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14908,14027,SNA,PBI,2330,44,472.82,AA,0.5990,429.97,AA,0.5990,429.97,,,202311490814027SNAPBI
Table1a,2023,1,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",10800,14057,BUR,PDX,859,520,194.44,AS,0.7054,201.60,WN,0.2444,173.47,,,202311080014057BURPDX
Table1a,2023,1,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12892,14057,LAX,PDX,859,1520,203.72,AS,0.5073,195.23,AS,0.5073,195.23,,,202311289214057LAXPDX
Table1a,2023,1,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12954,14057,LGB,PDX,859,61,163.30,WN,0.9345,156.66,WN,0.9345,156.66,,,202311295414057LGBPDX
Table1a,2023,1,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",13891,14057,ONT,PDX,859,415,180.99,AS,0.6069,174.68,AS,0.6069,174.68,,,202311389114057ONTPDX
Table1a,2023,1,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",14908,14057,SNA,PDX,859,908,203.17,AS,0.7775,208.60,WN,0.1187,173.13,,,202311490814057SNAPDX
Table1a,2023,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",10800,14100,BUR,PHL,2402,23,317.65,AA,0.6058,351.33,WN,0.2115,315.64,,,202311080014100BURPHL
Table1a,2023,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12892,14100,LAX,PHL,2402,1504,293.71,AA,0.7524,321.47,NK,0.1601,148.74,,,202311289214100LAXPHL
Table1a,2023,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12954,14100,LGB,PHL,2402,10,271.19,WN,0.6022,238.36,WN,0.6022,238.36,,,202311295414100LGBPHL
Table1a,2023,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",13891,14100,ONT,PHL,2402,75,311.88,AA,0.4978,367.93,F9,0.1852,101.64,,,202311389114100ONTPHL
Table1a,2023,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",14908,14100,SNA,PHL,2402,133,347.61,AA,0.6538,371.80,UA,0.1045,349.23,,,202311490814100SNAPHL
Table1a,2023,1,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",10800,15023,BUR,STS,433,171,111.74,XP,0.6664,93.35,XP,0.6664,93.35,,,202311080015023BURSTS
Table1a,2023,1,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",12892,15023,LAX,STS,433,145,161.92,AS,0.9487,160.88,AS,0.9487,160.88,,,202311289215023LAXSTS
Table1a,2023,1,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",14908,15023,SNA,STS,433,107,195.47,AS,0.9793,195.61,AS,0.9793,195.61,,,202311490815023SNASTS
Table1a,2023,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",10800,14492,BUR,RDU,2239,29,301.24,AA,0.4886,316.62,WN,0.2576,267.57,,,202311080014492BURRDU
Table1a,2023,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12892,14492,LAX,RDU,2239,570,383.91,DL,0.4141,438.14,UA,0.1033,344.18,,,202311289214492LAXRDU
Table1a,2023,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12954,14492,LGB,RDU,2239,8,283.25,WN,0.8429,264.15,WN,0.8429,264.15,,,202311295414492LGBRDU
Table1a,2023,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",13891,14492,ONT,RDU,2239,90,301.32,AA,0.3309,345.42,F9,0.1338,125.08,,,202311389114492ONTRDU
Table1a,2023,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",14908,14492,SNA,RDU,2239,101,345.98,AA,0.3974,362.72,WN,0.1225,288.96,,,202311490814492SNARDU
